folder,gpu,status,return_code,started_at,ended_at,elapsed_seconds,Ec,Pr,rp,alpha,beta,gamma
MFM_t_8_mxi_882,0,simulation_ok,0,2026-08-17T23:13:03.123257+08:00,2026-08-17T23:16:03.124889+08:00,180.002,3.991957100651e+08,2.404834093504e-02,1.689182490408e+00,-4.146130432625e+10,6.326493674436e+13,1.457213643794e+16
MFM_t_8_mxi_883,0,simulation_ok,0,2026-08-17T23:16:03.159789+08:00,2026-08-17T23:18:18.161647+08:00,135.002,2.964015141983e+08,1.331615051710e-01,1.711470459600e+00,-5.678019338675e+09,3.026627250641e+11,9.897738263224e+11
MFM_t_8_mxi_884,0,simulation_ok,0,2026-08-17T23:18:18.195572+08:00,2026-08-17T23:19:48.196611+08:00,90.001,4.717788835498e+08,7.535927961494e-02,1.713142126274e+00,-1.599410738474e+10,2.674821254719e+12,2.492122014104e+13
MFM_t_8_mxi_885,0,simulation_ok,0,2026-08-17T23:19:48.228400+08:00,2026-08-17T23:21:33.229461+08:00,105.001,3.268705172297e+08,1.245703621971e-01,1.562864373724e+00,-5.602102343280e+09,1.498289162309e+11,1.360910550109e+13
MFM_t_8_mxi_886,0,simulation_ok,0,2026-08-17T23:21:33.262264+08:00,2026-08-17T23:23:18.263765+08:00,105.002,2.449102305540e+08,1.156885632447e-01,1.555661954134e+00,-4.466434662027e+09,1.265045864790e+11,1.548238319048e+13
MFM_t_8_mxi_887,0,simulation_ok,0,2026-08-17T23:23:18.296488+08:00,2026-08-17T23:24:33.297517+08:00,75.001,3.911959872035e+08,6.731716702547e-02,1.565847858866e+00,-1.246621892935e+10,1.181494860229e+12,3.463362340784e+14
MFM_t_8_mxi_888,0,simulation_ok,0,2026-08-17T23:24:33.330507+08:00,2026-08-17T23:27:03.332264+08:00,150.002,1.656927822232e+08,1.191929727919e-01,1.685760407853e+00,-3.460470599888e+09,2.125114184168e+11,2.186549111447e+12
MFM_t_8_mxi_889,0,simulation_ok,0,2026-08-17T23:27:03.359480+08:00,2026-08-17T23:28:03.360598+08:00,60.001,1.740889998041e+08,4.716486178122e-02,1.513182991180e+00,-7.185430546768e+09,4.196335522147e+11,1.263400148056e+15
MFM_t_8_mxi_890,0,simulation_ok,0,2026-08-17T23:28:03.392262+08:00,2026-08-17T23:31:03.393764+08:00,180.002,1.377918638226e+08,1.194291219052e-01,1.710914431443e+00,-2.941624477563e+09,1.946198877919e+11,8.144805497521e+11
MFM_t_8_mxi_891,0,simulation_ok,0,2026-08-17T23:31:03.420211+08:00,2026-08-17T23:32:18.421148+08:00,75.001,3.141619840830e+08,8.416363842029e-02,1.567859691751e+00,-8.032999594810e+09,4.979587429268e+11,8.979750103805e+13
MFM_t_8_mxi_892,0,simulation_ok,0,2026-08-17T23:32:18.453425+08:00,2026-08-17T23:33:03.454206+08:00,45.001,2.766542285151e+08,3.179876990152e-02,1.495409335746e+00,-1.626459010891e+10,7.624390541264e+09,1.589995649254e+16
MFM_t_8_mxi_893,0,simulation_ok,0,2026-08-17T23:33:03.487437+08:00,2026-08-17T23:35:18.489160+08:00,135.002,2.874718546630e+08,1.250831027865e-01,1.683647047456e+00,-5.709124747526e+09,3.160931634677e+11,3.119401236479e+12
MFM_t_8_mxi_894,0,simulation_ok,0,2026-08-17T23:35:18.522519+08:00,2026-08-17T23:37:33.524101+08:00,135.002,5.543747344397e+08,3.062563924590e-02,1.643907732830e+00,-4.310856899172e+10,3.406678358802e+13,1.268178079726e+16
MFM_t_8_mxi_895,0,simulation_ok,0,2026-08-17T23:37:33.557600+08:00,2026-08-17T23:41:03.559633+08:00,210.002,8.912339947558e+07,1.108883761346e-01,1.678296696766e+00,-1.985862723861e+09,1.373303785821e+11,1.965752650377e+12
MFM_t_8_mxi_896,0,simulation_ok,0,2026-08-17T23:41:03.593490+08:00,2026-08-17T23:42:48.594736+08:00,105.001,4.211372653934e+08,1.026533706334e-01,1.583476332183e+00,-9.040196142126e+09,4.377697501048e+11,3.986821750704e+13
MFM_t_8_mxi_897,0,simulation_ok,0,2026-08-17T23:42:48.627509+08:00,2026-08-17T23:44:18.628596+08:00,90.001,3.198745833537e+08,1.133356674569e-01,1.541049151921e+00,-5.804826557477e+09,1.361018331419e+11,2.458645906602e+13
MFM_t_8_mxi_898,0,simulation_ok,0,2026-08-17T23:44:18.661120+08:00,2026-08-17T23:45:48.662230+08:00,90.001,5.267717341244e+08,1.364957427730e-01,1.539495563703e+00,-7.914969346191e+09,1.242424525250e+11,1.613343722353e+13
MFM_t_8_mxi_899,0,simulation_ok,0,2026-08-17T23:45:48.695528+08:00,2026-08-17T23:47:03.696527+08:00,75.001,4.295689333130e+08,8.537093835430e-02,1.521872895124e+00,-9.974841153029e+09,2.559163824924e+11,1.526732938343e+14
MFM_t_8_mxi_900,0,simulation_ok,0,2026-08-17T23:47:03.728533+08:00,2026-08-17T23:47:48.729340+08:00,45.001,2.684657577676e+08,3.416870704750e-02,1.714366908470e+00,-2.009566951951e+10,1.640484158883e+13,6.918329380831e+14
MFM_t_8_mxi_901,0,simulation_ok,0,2026-08-17T23:47:48.761196+08:00,2026-08-17T23:49:03.762162+08:00,75.001,2.237305126792e+08,5.953129542949e-02,1.623190774037e+00,-8.733534360738e+09,1.647755132842e+12,2.304129374739e+14
MFM_t_8_mxi_902,0,simulation_ok,0,2026-08-17T23:49:03.795383+08:00,2026-08-17T23:51:03.796605+08:00,120.001,2.164025038544e+08,9.872147667849e-02,1.615172752568e+00,-5.043226006248e+09,3.306105395868e+11,1.917307259282e+13
MFM_t_8_mxi_903,0,simulation_timeout,1,2026-08-17T23:51:03.829348+08:00,2026-08-17T23:54:34.144748+08:00,210.315,6.434506282012e+07,1.366615867271e-01,1.642365945673e+00,-1.119311151831e+09,4.410984335262e+10,8.471679415549e+11
MFM_t_8_mxi_904,0,simulation_ok,0,2026-08-17T23:54:49.204132+08:00,2026-08-17T23:57:49.206216+08:00,180.002,1.557231768530e+08,1.287291832456e-01,1.642730295366e+00,-2.876994727356e+09,1.279939232404e+11,2.752980325870e+12
MFM_t_8_mxi_905,0,simulation_ok,0,2026-08-17T23:57:49.239491+08:00,2026-08-17T23:58:34.240348+08:00,45.001,3.674352560869e+08,3.978068577007e-02,1.648624802547e+00,-2.211376935390e+10,1.057750950561e+13,2.146226780073e+15
MFM_t_8_mxi_906,0,simulation_ok,0,2026-08-17T23:58:34.272461+08:00,2026-08-18T00:00:04.273634+08:00,90.001,1.338562518990e+08,6.662943325778e-02,1.523605865664e+00,-3.996477792431e+09,1.781891754254e+11,1.626369221036e+14
MFM_t_8_mxi_907,0,simulation_ok,0,2026-08-18T00:00:04.306450+08:00,2026-08-18T00:01:19.307624+08:00,75.001,1.182897021997e+08,5.220424840969e-02,1.599103597884e+00,-5.104207084597e+09,1.078936321071e+12,2.913356698759e+14
MFM_t_8_mxi_908,0,simulation_ok,0,2026-08-18T00:01:19.341250+08:00,2026-08-18T00:02:34.342569+08:00,75.001,1.336378778918e+08,4.563533652369e-02,1.582041309294e+00,-6.439364223257e+09,1.558328854046e+12,7.364304346280e+14
MFM_t_8_mxi_909,0,simulation_ok,0,2026-08-18T00:02:34.376184+08:00,2026-08-18T00:04:34.377782+08:00,120.002,2.223797219935e+08,9.282458086502e-02,1.722278446240e+00,-6.171076846493e+09,6.978068209650e+11,2.134793555226e+12
MFM_t_8_mxi_910,0,simulation_ok,0,2026-08-18T00:04:34.410499+08:00,2026-08-18T00:06:34.412088+08:00,120.002,2.990802608096e+08,1.196106696952e-01,1.662467219119e+00,-6.077561443192e+09,3.405488538746e+11,5.889266594303e+12
MFM_t_8_mxi_911,0,simulation_ok,0,2026-08-18T00:06:34.445255+08:00,2026-08-18T00:08:19.446648+08:00,105.001,2.631169435551e+08,1.031278450179e-01,1.725775548554e+00,-6.592423139989e+09,6.096790513377e+11,9.572175485071e+11
MFM_t_8_mxi_912,0,simulation_ok,0,2026-08-18T00:08:19.472155+08:00,2026-08-18T00:10:19.473424+08:00,120.001,1.013011555915e+08,8.484108097412e-02,1.594896900315e+00,-2.674162907494e+09,2.076216170917e+11,2.276916162459e+13
MFM_t_8_mxi_913,0,simulation_ok,0,2026-08-18T00:10:19.500388+08:00,2026-08-18T00:11:34.501410+08:00,75.001,2.728538188537e+08,2.018890962112e-02,1.717431427072e+00,-3.466273606464e+10,8.175598912460e+13,8.063761068899e+15
MFM_t_8_mxi_914,0,simulation_ok,0,2026-08-18T00:11:34.544613+08:00,2026-08-18T00:14:04.546068+08:00,150.001,7.057152955034e+07,8.103468218423e-02,1.528598402958e+00,-1.749680346479e+09,6.095191411006e+10,3.129445339260e+13
MFM_t_8_mxi_915,0,simulation_ok,0,2026-08-18T00:14:04.573092+08:00,2026-08-18T00:15:19.574194+08:00,75.001,4.802357509882e+08,1.083363105626e-01,1.648862911943e+00,-1.061573757098e+10,6.853602201067e+11,1.867008911070e+13
MFM_t_8_mxi_916,0,simulation_ok,0,2026-08-18T00:15:34.630406+08:00,2026-08-18T00:18:04.632626+08:00,150.002,1.172492439044e+08,9.941363572393e-02,1.668021232857e+00,-2.883503288572e+09,2.389587384896e+11,5.342786050279e+12
MFM_t_8_mxi_917,0,simulation_timeout,1,2026-08-18T00:18:04.665230+08:00,2026-08-18T00:21:34.980639+08:00,210.315,1.487482524894e+08,1.372982360108e-01,1.700551620832e+00,-2.735726093928e+09,1.327795128732e+11,6.549132587454e+11
MFM_t_8_mxi_918,0,simulation_ok,0,2026-08-18T00:21:50.039171+08:00,2026-08-18T00:22:35.040381+08:00,45.001,5.177220006910e+08,4.623994734366e-02,1.521488354757e+00,-2.217801165785e+10,1.914141632816e+12,3.956005993756e+15
MFM_t_8_mxi_919,0,simulation_ok,0,2026-08-18T00:22:35.068111+08:00,2026-08-18T00:23:50.069483+08:00,75.001,1.945088505346e+08,6.636793877037e-02,1.659853274124e+00,-7.103596099715e+09,1.279503907410e+12,7.565228172130e+13
MFM_t_8_mxi_920,0,simulation_ok,0,2026-08-18T00:23:50.096068+08:00,2026-08-18T00:25:05.097112+08:00,75.001,4.702683294822e+08,9.152210797831e-02,1.677277020482e+00,-1.268278987886e+10,1.282877465927e+12,2.760780505852e+13
MFM_t_8_mxi_921,0,simulation_ok,0,2026-08-18T00:25:05.130443+08:00,2026-08-18T00:27:50.132126+08:00,165.002,2.302249320606e+08,1.431436338894e-01,1.704785679467e+00,-4.077484318456e+09,1.844250186119e+11,7.112096878839e+11
MFM_t_8_mxi_922,0,simulation_ok,0,2026-08-18T00:27:50.165288+08:00,2026-08-18T00:29:05.166501+08:00,75.001,2.726778425660e+08,7.814977113529e-02,1.518346384029e+00,-6.866856748753e+09,1.846945378099e+11,1.538560111594e+14
MFM_t_8_mxi_923,0,simulation_ok,0,2026-08-18T00:29:05.196637+08:00,2026-08-18T00:30:20.197514+08:00,75.001,4.874268713934e+08,9.046971680194e-02,1.615213466600e+00,-1.239614047692e+10,9.678676331347e+11,6.679111050867e+13
MFM_t_8_mxi_924,0,simulation_ok,0,2026-08-18T00:30:20.229521+08:00,2026-08-18T00:33:05.231047+08:00,165.002,1.383851817408e+08,1.201981836551e-01,1.597876305410e+00,-2.589119621935e+09,1.023428827835e+11,5.320236638645e+12
MFM_t_8_mxi_925,0,simulation_ok,0,2026-08-18T00:33:05.264189+08:00,2026-08-18T00:34:20.265121+08:00,75.001,5.212563776585e+08,9.179992792020e-02,1.511654851154e+00,-1.101735338640e+10,1.562111808044e+11,1.365978444961e+14
MFM_t_8_mxi_926,0,simulation_ok,0,2026-08-18T00:34:20.297439+08:00,2026-08-18T00:37:05.298882+08:00,165.001,1.925794641745e+08,1.487860960232e-01,1.631093200045e+00,-3.036784864469e+09,9.561605929850e+10,1.877531231022e+12
MFM_t_8_mxi_927,0,simulation_ok,0,2026-08-18T00:37:05.332278+08:00,2026-08-18T00:37:35.333260+08:00,30.001,1.815212934138e+08,2.103927653158e-02,1.602296381947e+00,-1.951895103629e+10,2.596887492957e+13,4.095027349314e+16
MFM_t_8_mxi_928,0,simulation_ok,0,2026-08-18T00:37:35.361502+08:00,2026-08-18T00:40:05.363105+08:00,150.002,9.525524444490e+07,8.644393391252e-02,1.656606005979e+00,-2.661508486354e+09,2.788774553397e+11,1.034368654442e+13
MFM_t_8_mxi_929,0,simulation_ok,0,2026-08-18T00:40:05.396565+08:00,2026-08-18T00:41:05.397612+08:00,60.001,4.561211721199e+08,6.239260770172e-02,1.634862232106e+00,-1.722866261834e+10,3.143317807105e+12,3.294296330111e+14
MFM_t_8_mxi_930,0,simulation_ok,0,2026-08-18T00:41:05.429416+08:00,2026-08-18T00:42:05.430236+08:00,60.001,3.312657558903e+08,6.684076731535e-02,1.647086370285e+00,-1.184515169437e+10,1.993353105709e+12,1.472663627065e+14
MFM_t_8_mxi_931,0,simulation_timeout,1,2026-08-18T12:35:35.407475+08:00,2026-08-18T12:39:05.722919+08:00,210.315,5.504746199642e+08,2.186487489673e-02,1.569046863939e+00,-5.428104057914e+10,5.049469596312e+13,1.318767575611e+17
MFM_t_8_mxi_932,0,simulation_timeout,1,2026-08-18T12:39:20.782533+08:00,2026-08-18T12:42:51.097893+08:00,210.315,8.743589803968e+07,1.497221834633e-01,1.649258605290e+00,-1.399152626193e+09,4.737598113149e+10,6.709080846988e+11
MFM_t_8_mxi_933,0,simulation_timeout,1,2026-08-18T12:43:06.155462+08:00,2026-08-18T12:46:36.471075+08:00,210.316,7.924637196546e+07,1.452493425750e-01,1.587459043324e+00,-1.209188355408e+09,3.023550430085e+10,1.283531481848e+12
MFM_t_8_mxi_934,0,simulation_timeout,1,2026-08-18T12:46:51.528391+08:00,2026-08-18T12:50:21.894508+08:00,210.366,7.817535322244e+07,1.041884468146e-01,1.539795481810e+00,-1.539694324541e+09,4.172102552714e+10,9.223006845395e+12
MFM_t_8_mxi_935,0,simulation_timeout,1,2026-08-18T12:50:36.952512+08:00,2026-08-18T12:54:07.317918+08:00,210.365,3.942577986479e+08,2.070845435576e-02,1.499447643286e+00,-3.593613199848e+10,2.643438280514e+12,1.892430538528e+17
MFM_t_8_mxi_936,0,simulation_timeout,1,2026-08-18T12:54:22.376294+08:00,2026-08-18T12:57:52.692022+08:00,210.316,2.175598715519e+08,1.464679631721e-01,1.662237204828e+00,-3.609451915163e+09,1.347573571114e+11,1.561236414556e+12
MFM_t_8_mxi_937,0,simulation_timeout,1,2026-08-18T12:58:07.749376+08:00,2026-08-18T13:01:38.064785+08:00,210.315,1.047289597379e+08,1.414147718843e-01,1.685996906039e+00,-1.843977562227e+09,8.051178208183e+10,5.848385517752e+11
MFM_t_8_mxi_938,0,simulation_timeout,1,2026-08-18T13:01:53.123161+08:00,2026-08-18T13:05:23.438470+08:00,210.315,1.489472572305e+08,1.326041966140e-01,1.522790750770e+00,-2.230829529924e+09,2.446089111264e+10,5.823918154854e+12
MFM_t_8_mxi_939,0,simulation_timeout,1,2026-08-18T13:05:38.497454+08:00,2026-08-18T13:09:08.813005+08:00,210.316,5.097238501313e+08,2.027676139904e-02,1.558865345473e+00,-5.332037932662e+10,5.125886697950e+13,1.907541705156e+17
MFM_t_8_mxi_940,0,simulation_timeout,1,2026-08-18T13:09:23.882094+08:00,2026-08-18T13:12:54.247420+08:00,210.365,4.631555572122e+08,2.038487640849e-02,1.509498136730e+00,-4.387751697927e+10,1.104065328754e+13,2.275337451264e+17
MFM_t_8_mxi_941,0,simulation_timeout,1,2026-08-18T13:13:09.305593+08:00,2026-08-18T13:16:39.670985+08:00,210.365,5.622987512871e+08,3.473878459638e-02,1.625122787694e+00,-3.770428288670e+10,2.111012450845e+13,8.397119683547e+15
MFM_t_8_mxi_942,0,simulation_timeout,1,2026-08-18T13:16:54.728447+08:00,2026-08-18T13:20:25.043933+08:00,210.315,6.434506282012e+07,1.366615867271e-01,1.642365945673e+00,-1.119311151831e+09,4.410984335262e+10,8.471679415549e+11
MFM_t_8_mxi_943,0,simulation_timeout,1,2026-08-18T13:20:40.102231+08:00,2026-08-18T13:24:10.467765+08:00,210.366,1.487482524894e+08,1.372982360108e-01,1.700551620832e+00,-2.735726093928e+09,1.327795128732e+11,6.549132587454e+11
MFM_t_8_mxi_944,0,simulation_ok,0,2026-08-18T13:24:25.525110+08:00,2026-08-18T13:27:10.526897+08:00,165.002,7.082462652797e+07,7.083115424632e-02,1.628117707171e+00,-2.337633548103e+09,3.198365053411e+11,2.912091008541e+13
MFM_t_8_mxi_945,0,simulation_ok,0,2026-08-18T13:27:10.567823+08:00,2026-08-18T13:28:40.569125+08:00,90.001,4.778334628562e+08,1.128963583445e-01,1.678343483931e+00,-1.045828978906e+10,6.978496983442e+11,9.626255312417e+12
MFM_t_8_mxi_946,0,simulation_ok,0,2026-08-18T13:28:40.601170+08:00,2026-08-18T13:29:55.602369+08:00,75.001,5.034937371437e+08,2.450185922795e-02,1.691824576706e+00,-5.145813737478e+10,7.629408398810e+13,1.569232646046e+16
MFM_t_8_mxi_947,0,simulation_ok,0,2026-08-18T13:29:55.634116+08:00,2026-08-18T13:31:10.635196+08:00,75.001,3.435319762208e+08,8.386267322597e-02,1.534058079490e+00,-8.316709495324e+09,3.089408836529e+11,1.242145483611e+14
MFM_t_8_mxi_948,0,simulation_ok,0,2026-08-18T13:31:10.667459+08:00,2026-08-18T13:32:10.668775+08:00,60.001,5.224248467496e+08,6.148251307008e-02,1.687728550039e+00,-2.119317368227e+10,4.923753897907e+12,1.806191534473e+14
MFM_t_8_mxi_949,0,simulation_ok,0,2026-08-18T13:32:10.702541+08:00,2026-08-18T13:32:55.703429+08:00,45.001,5.549407029588e+08,5.406576935976e-02,1.539063913907e+00,-2.103421619930e+10,2.086928037467e+12,1.747767781404e+15
MFM_t_8_mxi_950,0,simulation_ok,0,2026-08-18T13:32:55.731418+08:00,2026-08-18T13:34:25.732799+08:00,90.001,2.918744706810e+08,8.729814751899e-02,1.714873145332e+00,-8.555250440182e+09,1.071455176008e+12,6.710265188435e+12
MFM_t_8_mxi_951,0,simulation_ok,0,2026-08-18T13:34:25.758064+08:00,2026-08-18T13:35:40.759157+08:00,75.001,5.301115198194e+08,8.306637622867e-02,1.728550368568e+00,-1.652994019969e+10,2.373759838275e+12,3.170385462297e+12
MFM_t_8_mxi_952,0,simulation_ok,0,2026-08-18T13:35:40.792058+08:00,2026-08-18T13:38:25.793930+08:00,165.002,8.254837375996e+07,8.465974819076e-02,1.566455266539e+00,-2.093710319016e+09,1.263131397164e+11,2.313401118150e+13
MFM_t_8_mxi_953,0,simulation_ok,0,2026-08-18T13:38:25.828455+08:00,2026-08-18T13:39:10.829481+08:00,45.001,1.829232691005e+08,3.211163085179e-02,1.570136259329e+00,-1.230276838238e+10,5.367217410794e+12,6.365489166965e+15
MFM_t_8_mxi_954,0,simulation_ok,0,2026-08-18T13:39:10.861486+08:00,2026-08-18T13:40:40.862795+08:00,90.001,2.912372341575e+08,6.508743747690e-02,1.585530144332e+00,-9.889464884908e+09,1.212087036733e+12,2.649270040497e+14
MFM_t_8_mxi_955,0,simulation_ok,0,2026-08-18T13:40:40.895201+08:00,2026-08-18T13:42:25.896961+08:00,105.002,3.572718991007e+08,1.061718327104e-01,1.577149507482e+00,-7.345914753560e+09,3.142052699792e+11,2.993703940053e+13
MFM_t_8_mxi_956,0,simulation_ok,0,2026-08-18T13:42:25.929411+08:00,2026-08-18T13:43:40.930472+08:00,75.001,1.712979474342e+08,5.528594721906e-02,1.655124780374e+00,-7.471540162225e+09,1.902290472497e+12,1.773761330244e+14
MFM_t_8_mxi_957,0,simulation_ok,0,2026-08-18T13:43:40.962461+08:00,2026-08-18T13:44:55.963650+08:00,75.001,1.955027872347e+08,6.494562095135e-02,1.506311840220e+00,-5.772338105505e+09,1.122803971959e+11,2.978335899654e+14
MFM_t_8_mxi_958,0,simulation_ok,0,2026-08-18T13:44:55.996543+08:00,2026-08-18T13:46:40.997728+08:00,105.001,5.068842535986e+08,1.275313664418e-01,1.652200790650e+00,-9.553676249128e+09,4.515395422231e+11,8.353530846073e+12
MFM_t_8_mxi_959,0,simulation_ok,0,2026-08-18T13:46:41.031183+08:00,2026-08-18T13:47:26.032165+08:00,45.001,3.178264332526e+08,3.506914625031e-02,1.582806068297e+00,-1.995109207942e+10,8.230451768372e+12,6.498373550551e+15
MFM_t_8_mxi_960,0,simulation_ok,0,2026-08-18T13:47:26.065145+08:00,2026-08-18T13:48:41.066189+08:00,75.001,4.882581227185e+08,1.124734603181e-01,1.500149423364e+00,-8.207543318175e+09,2.390116322075e+10,4.939829019054e+13
MFM_t_8_mxi_961,0,simulation_ok,0,2026-08-18T13:48:41.091084+08:00,2026-08-18T13:50:11.092465+08:00,90.001,5.601326117780e+08,1.237458838431e-01,1.599970414784e+00,-1.020841322287e+10,3.863773377498e+11,1.830275396805e+13
MFM_t_8_mxi_962,0,simulation_ok,0,2026-08-18T13:50:11.136831+08:00,2026-08-18T13:51:26.138004+08:00,75.001,5.497631975664e+08,1.056284787156e-01,1.588657120597e+00,-1.155491815035e+10,5.516361104512e+11,4.337887238037e+13
MFM_t_8_mxi_963,0,simulation_ok,0,2026-08-18T13:51:26.170405+08:00,2026-08-18T13:53:11.171568+08:00,105.001,4.913832605840e+08,1.218782573244e-01,1.582663314702e+00,-8.873708712358e+09,3.027074906860e+11,1.983769648528e+13
MFM_t_8_mxi_964,0,simulation_ok,0,2026-08-18T13:53:11.198499+08:00,2026-08-18T13:56:26.200197+08:00,195.002,1.034890954950e+08,1.350561175710e-01,1.581102384392e+00,-1.682652666200e+09,4.611006941754e+10,2.529575098927e+12
MFM_t_8_mxi_965,0,simulation_ok,0,2026-08-18T13:56:26.235723+08:00,2026-08-18T13:58:11.237181+08:00,105.001,5.122052432938e+08,1.390363072313e-01,1.614893263838e+00,-8.472650810443e+09,2.795610314168e+11,8.211137531647e+12
MFM_t_8_mxi_966,0,simulation_ok,0,2026-08-18T13:58:11.270523+08:00,2026-08-18T13:59:41.271919+08:00,90.001,1.227513236654e+08,6.327264630693e-02,1.544786208460e+00,-4.017000941263e+09,3.228626649788e+11,1.699862620934e+14
MFM_t_8_mxi_967,0,simulation_ok,0,2026-08-18T13:59:41.304199+08:00,2026-08-18T14:01:26.305903+08:00,105.002,4.590521670761e+08,1.468871959098e-01,1.538445981675e+00,-6.397152253769e+09,8.495171235041e+10,9.804678948840e+12
MFM_t_8_mxi_968,0,simulation_ok,0,2026-08-18T14:01:26.338241+08:00,2026-08-18T14:02:41.339495+08:00,75.001,1.226409673994e+08,5.049127683164e-02,1.669708464685e+00,-5.948937085693e+09,1.923339662128e+12,1.608846065777e+14
MFM_t_8_mxi_969,0,simulation_ok,0,2026-08-18T14:02:41.372481+08:00,2026-08-18T14:03:41.373750+08:00,60.001,7.805002244946e+07,2.565821753354e-02,1.694602381527e+00,-7.637833482017e+09,1.041896424202e+13,1.796352202706e+15
MFM_t_8_mxi_970,0,simulation_ok,0,2026-08-18T14:03:41.406463+08:00,2026-08-18T14:04:41.407455+08:00,60.001,4.484647206553e+08,2.213267320965e-02,1.712538651583e+00,-5.173847647039e+10,1.001387728704e+14,1.118934959065e+16
MFM_t_8_mxi_971,0,simulation_ok,0,2026-08-18T14:04:41.436074+08:00,2026-08-18T14:07:11.437687+08:00,150.002,1.211218267980e+08,1.082670323101e-01,1.597677082759e+00,-2.515175353993e+09,1.223654220778e+11,7.866396787986e+12
MFM_t_8_mxi_972,0,simulation_ok,0,2026-08-18T14:07:11.472627+08:00,2026-08-18T14:08:11.473637+08:00,60.001,2.997238448825e+08,4.798091154926e-02,1.687429158737e+00,-1.557574743869e+10,5.935856775689e+12,3.604560360720e+14
MFM_t_8_mxi_973,0,simulation_ok,0,2026-08-18T14:08:11.516779+08:00,2026-08-18T14:09:56.518039+08:00,105.001,1.345347588775e+08,6.778123221599e-02,1.592272563503e+00,-4.429109644119e+09,5.282311565381e+11,9.485987684016e+13
MFM_t_8_mxi_974,0,simulation_ok,0,2026-08-18T14:09:56.561898+08:00,2026-08-18T14:11:41.563007+08:00,105.001,1.537403093779e+08,8.723222182397e-02,1.505916376811e+00,-3.376551417691e+09,3.514823889188e+10,5.369401450777e+13
MFM_t_8_mxi_975,0,simulation_ok,0,2026-08-18T14:11:41.595470+08:00,2026-08-18T14:13:26.597153+08:00,105.002,2.309011077523e+08,1.202077943128e-01,1.501489976898e+00,-3.643036682023e+09,1.181566836899e+10,1.662979472764e+13
MFM_t_8_mxi_976,0,simulation_ok,0,2026-08-18T14:13:26.623277+08:00,2026-08-18T14:14:56.624423+08:00,90.001,2.913476053488e+08,9.554242483870e-02,1.606456888619e+00,-6.937077203947e+09,4.600609214114e+11,3.285228420351e+13
